timestamp,open,high,low,close,volume
2018-10-01 13:30:00,1197.7400,1197.7400,1196.5100,1196.8500,10720
2018-10-01 13:25:00,1198.1600,1198.1600,1197.3199,1197.7900,5343
2018-10-01 13:20:00,1198.2800,1198.4800,1197.8500,1198.2300,5520
2018-10-01 13:15:00,1197.4500,1199.0100,1197.4500,1198.4700,14343
2018-10-01 13:10:00,1196.6899,1197.2300,1196.6899,1197.2300,5843
2018-10-01 13:05:00,1195.6000,1196.8300,1195.6000,1196.5699,7247
2018-10-01 13:00:00,1196.0300,1196.0300,1195.6678,1195.6678,4707
2018-10-01 12:55:00,1196.1600,1197.0601,1195.9100,1196.4800,10199
2018-10-01 12:50:00,1196.2900,1196.4600,1196.1000,1196.4301,7328
2018-10-01 12:45:00,1196.4700,1196.4700,1195.4301,1196.4615,10809
2018-10-01 12:40:00,1197.1500,1197.4063,1196.7700,1196.8751,11246
2018-10-01 12:35:00,1198.1200,1198.2700,1197.2500,1197.3549,7162
2018-10-01 12:30:00,1197.9500,1198.4100,1197.2000,1198.0634,10382
2018-10-01 12:25:00,1198.9399,1198.9399,1198.1893,1198.1893,5143
2018-10-01 12:20:00,1200.2600,1200.2600,1197.5817,1198.8300,21616
2018-10-01 12:15:00,1199.5800,1200.4301,1199.5800,1200.4301,10886
2018-10-01 12:10:00,1199.6400,1199.7600,1198.9100,1199.7500,8299
2018-10-01 12:05:00,1199.9800,1200.5336,1199.3900,1199.8500,12166
2018-10-01 12:00:00,1200.7672,1200.7672,1199.5000,1199.5000,9230
2018-10-01 11:55:00,1201.9500,1201.9500,1200.0000,1201.0100,14755
2018-10-01 11:50:00,1203.4000,1203.4000,1202.1700,1202.1700,6227
2018-10-01 11:45:00,1202.9850,1203.1300,1202.3400,1203.1300,6664
2018-10-01 11:40:00,1202.8400,1203.4100,1202.7500,1203.0900,8529
2018-10-01 11:35:00,1202.3800,1202.8700,1202.2100,1202.8683,8974
2018-10-01 11:30:00,1203.4399,1203.4399,1201.7700,1202.4000,10891
2018-10-01 11:25:00,1204.5100,1204.5200,1203.4753,1203.7268,17685
2018-10-01 11:20:00,1203.8000,1204.3000,1203.6700,1204.3000,12180
2018-10-01 11:15:00,1203.6194,1203.6194,1202.7500,1202.9050,10111
2018-10-01 11:10:00,1202.0868,1203.5900,1202.0868,1203.5900,13636
2018-10-01 11:05:00,1203.5200,1203.7800,1202.2400,1202.2400,22444
2018-10-01 11:00:00,1204.8900,1204.8900,1203.6250,1203.6250,8617
2018-10-01 10:55:00,1205.5300,1206.0100,1205.0000,1206.0100,8893
2018-10-01 10:50:00,1204.6000,1205.6906,1204.6000,1205.5100,7457
2018-10-01 10:45:00,1204.9801,1204.9801,1203.8400,1204.4399,10061
2018-10-01 10:40:00,1205.0800,1205.4600,1204.6600,1205.0000,13458
2018-10-01 10:35:00,1207.2900,1207.2900,1205.3900,1205.3900,10973
2018-10-01 10:30:00,1208.4800,1209.0500,1207.6500,1207.6500,15235
2018-10-01 10:25:00,1207.9200,1208.0601,1207.9200,1208.0400,6010
2018-10-01 10:20:00,1208.1191,1208.2500,1207.4320,1207.4320,10205
2018-10-01 10:15:00,1208.2439,1208.2439,1207.5200,1208.1000,12064
2018-10-01 10:10:00,1207.9600,1208.2400,1207.5601,1208.0200,13170
2018-10-01 10:05:00,1205.1892,1207.6200,1205.1892,1207.6200,11039
2018-10-01 10:00:00,1207.4800,1207.4800,1204.9351,1205.4700,21950
2018-10-01 09:55:00,1208.9600,1208.9600,1206.7700,1207.0000,16943
2018-10-01 09:50:00,1207.6801,1209.5000,1207.6801,1209.3149,20992
2018-10-01 09:45:00,1207.5500,1208.4600,1207.3101,1207.3101,25338
2018-10-01 09:40:00,1208.3900,1208.9399,1207.4700,1207.9399,27428
2018-10-01 09:35:00,1201.6899,1208.4924,1201.6899,1208.4924,47088
2018-10-01 09:30:00,1200.0000,1201.1075,1199.3600,1201.0000,73949
2018-09-28 15:55:00,1191.6899,1194.4700,1191.6000,1194.4000,93243
2018-09-28 15:50:00,1192.3800,1192.3800,1190.4399,1191.5800,51551
2018-09-28 15:45:00,1192.2100,1193.3600,1191.9399,1192.0000,34357
2018-09-28 15:40:00,1192.5601,1193.4600,1192.4399,1192.5699,22004
2018-09-28 15:35:00,1192.4301,1192.8500,1192.2800,1192.6899,17137
2018-09-28 15:30:00,1193.6300,1193.8101,1191.9500,1192.8300,23429
2018-09-28 15:25:00,1193.2300,1194.2500,1193.2300,1193.9000,10066
2018-09-28 15:20:00,1192.6500,1194.1000,1192.6100,1193.5850,19307
2018-09-28 15:15:00,1192.7800,1192.9200,1192.6500,1192.9200,6433
2018-09-28 15:10:00,1192.3900,1193.0400,1192.3900,1192.7500,11230
2018-09-28 15:05:00,1191.5300,1192.9700,1191.5300,1192.7200,10276
2018-09-28 15:00:00,1191.5699,1192.7400,1191.5699,1191.6500,6916
2018-09-28 14:55:00,1192.4650,1192.7822,1191.4800,1191.6200,10809
2018-09-28 14:50:00,1191.7700,1192.6200,1191.7100,1192.0699,22979
2018-09-28 14:45:00,1192.8400,1192.9800,1191.2950,1191.2950,15441
2018-09-28 14:40:00,1192.8000,1193.0000,1192.3900,1192.9799,13762
2018-09-28 14:35:00,1192.1899,1192.6750,1191.9006,1192.6750,5292
2018-09-28 14:30:00,1192.2300,1192.3101,1191.4100,1191.8101,9889
2018-09-28 14:25:00,1191.7600,1192.1790,1191.4200,1192.1300,9633
2018-09-28 14:20:00,1190.5400,1191.4200,1190.2700,1191.4200,9631
2018-09-28 14:15:00,1189.7800,1190.4750,1189.4445,1190.4250,5014
2018-09-28 14:10:00,1189.4700,1189.4700,1189.0551,1189.4399,5444
2018-09-28 14:05:00,1189.2263,1189.4500,1188.8500,1189.4500,4618
2018-09-28 14:00:00,1190.2300,1190.5300,1188.9720,1189.1500,6145
2018-09-28 13:55:00,1191.6600,1191.6600,1190.4500,1190.4500,9803
2018-09-28 13:50:00,1190.4102,1191.5601,1190.4102,1191.5000,6079
2018-09-28 13:45:00,1190.5621,1190.5621,1190.2800,1190.4900,3832
2018-09-28 13:40:00,1190.4301,1190.6200,1190.4301,1190.5750,2019
2018-09-28 13:35:00,1190.1700,1190.3804,1190.0800,1190.3804,5911
2018-09-28 13:30:00,1190.5150,1190.5482,1190.1500,1190.5482,7032
2018-09-28 13:25:00,1189.3199,1190.4750,1189.3199,1190.1920,7764
2018-09-28 13:20:00,1188.8300,1189.6000,1188.7000,1189.1801,6533
2018-09-28 13:15:00,1188.3456,1189.7100,1188.0300,1189.7100,12188
2018-09-28 13:10:00,1186.1200,1187.4301,1186.1200,1187.4301,8871
2018-09-28 13:05:00,1186.3400,1186.3400,1184.5000,1185.7800,17440
2018-09-28 13:00:00,1188.3900,1188.3900,1186.4200,1186.4200,12147
2018-09-28 12:55:00,1188.2200,1188.6700,1188.0682,1188.0682,9085
2018-09-28 12:50:00,1187.8850,1188.3602,1187.0500,1188.3300,7339
2018-09-28 12:45:00,1188.2500,1188.2500,1185.8500,1186.6700,18228
2018-09-28 12:40:00,1189.6200,1189.7700,1188.7700,1188.7700,10294
2018-09-28 12:35:00,1189.6400,1189.6400,1188.4600,1189.3219,7138
2018-09-28 12:30:00,1188.0500,1189.7300,1188.0500,1189.6500,11103
2018-09-28 12:25:00,1188.1500,1188.3300,1187.8900,1188.0000,16926
2018-09-28 12:20:00,1190.0850,1190.1300,1188.5250,1188.5350,10988
2018-09-28 12:15:00,1190.6300,1190.7800,1189.7800,1190.1050,9107
2018-09-28 12:10:00,1190.6000,1191.1899,1190.6000,1190.6500,8783
2018-09-28 12:05:00,1190.9600,1190.9600,1190.5150,1190.5150,6487
2018-09-28 12:00:00,1189.7252,1190.9900,1189.5699,1190.7450,7347
2018-09-28 11:55:00,1190.6901,1191.2900,1189.9000,1190.0601,5549
2018-09-28 11:50:00,1190.7400,1191.4250,1190.6184,1190.9200,6296
2018-09-28 11:45:00,1189.7900,1191.8900,1189.7900,1191.1100,4847
2018-09-28 11:40:00,1190.0500,1190.5000,1189.6600,1189.6600,7829
2018-09-28 11:35:00,1190.1517,1190.7600,1189.8700,1190.0699,5470
2018-09-28 11:30:00,1191.2800,1191.5850,1189.3940,1189.3940,6570
2018-09-28 11:25:00,1192.4214,1192.4214,1190.5400,1190.9000,10567
2018-09-28 11:20:00,1190.7250,1191.9301,1190.5800,1191.9301,7759
2018-09-28 11:15:00,1192.2500,1192.6700,1190.6899,1190.6899,15392
2018-09-28 11:10:00,1193.1500,1193.1700,1192.5900,1192.8500,8805
2018-09-28 11:05:00,1191.9039,1193.4399,1191.5800,1193.1600,14372
2018-09-28 11:00:00,1191.8400,1192.5601,1191.5300,1191.5300,10859
2018-09-28 10:55:00,1192.1100,1192.1100,1191.3101,1191.8300,13334
2018-09-28 10:50:00,1191.5350,1192.6700,1191.5350,1192.3800,15576
2018-09-28 10:45:00,1189.8900,1191.8800,1189.8900,1191.5200,16935
2018-09-28 10:40:00,1190.0900,1190.3199,1189.2400,1189.8700,11050
2018-09-28 10:35:00,1188.8750,1190.3400,1187.8300,1190.3400,9539
2018-09-28 10:30:00,1189.3600,1189.8800,1187.5900,1187.7264,14740
2018-09-28 10:25:00,1188.0000,1189.9301,1188.0000,1189.3700,14625
2018-09-28 10:20:00,1188.6400,1188.7900,1185.9700,1187.4600,12362
2018-09-28 10:15:00,1186.7200,1188.5800,1186.6100,1188.5800,8993
2018-09-28 10:10:00,1188.0699,1188.0699,1186.2400,1186.7400,13737
2018-09-28 10:05:00,1190.3300,1190.3300,1188.2200,1188.6300,8482
2018-09-28 10:00:00,1188.9600,1191.3667,1188.9600,1190.7550,39195
2018-09-28 09:55:00,1187.8000,1188.8300,1186.2300,1188.8000,18970
2018-09-28 09:50:00,1188.5500,1188.5500,1186.8650,1188.3950,16231
2018-09-28 09:45:00,1188.7875,1189.6899,1186.8300,1188.4700,22340
2018-09-28 09:40:00,1191.3900,1191.3900,1189.5200,1189.5200,13363
2018-09-28 09:35:00,1191.2200,1193.8300,1191.2200,1191.3500,13540
2018-09-28 09:30:00,1191.8700,1195.4100,1191.2400,1191.3101,58384
2018-09-27 15:55:00,1195.4000,1197.4399,1194.1851,1194.3400,60616
2018-09-27 15:50:00,1193.3101,1195.3300,1193.0400,1195.1700,29524
2018-09-27 15:45:00,1195.0000,1195.0200,1194.3000,1194.3590,19064
2018-09-27 15:40:00,1193.8800,1194.7900,1193.7600,1194.3550,13127
2018-09-27 15:35:00,1194.7900,1194.8700,1193.9150,1194.7100,15807
2018-09-27 15:30:00,1195.4700,1195.6600,1194.8199,1194.8199,15992
2018-09-27 15:25:00,1196.3650,1196.7000,1195.2100,1195.7300,12743
2018-09-27 15:20:00,1197.6200,1197.8400,1196.4399,1196.5100,8824
2018-09-27 15:15:00,1196.9100,1197.7400,1196.5400,1197.5100,7222
2018-09-27 15:10:00,1196.0000,1197.5699,1196.0000,1197.1700,5062
2018-09-27 15:05:00,1197.6899,1197.6899,1196.8400,1196.8400,5640
2018-09-27 15:00:00,1196.9100,1197.3199,1196.7100,1197.0699,7927
2018-09-27 14:55:00,1197.4799,1197.4799,1196.4900,1196.4900,6354
2018-09-27 14:50:00,1196.4900,1197.4800,1196.2600,1197.4800,8681
2018-09-27 14:45:00,1197.1899,1197.2100,1196.6700,1196.7100,5840
2018-09-27 14:40:00,1196.9200,1197.7400,1196.4517,1196.4517,7490
2018-09-27 14:35:00,1196.8400,1196.9100,1196.1801,1196.9100,7722
2018-09-27 14:30:00,1198.0300,1198.4800,1196.8033,1196.8033,11086
2018-09-27 14:25:00,1198.3650,1198.3650,1197.5699,1198.0125,4358
2018-09-27 14:20:00,1198.7100,1198.9100,1198.3500,1198.5400,6748
2018-09-27 14:15:00,1199.3300,1199.3300,1198.7500,1198.7500,4355
2018-09-27 14:10:00,1199.0100,1199.1300,1198.7900,1199.1000,5880
2018-09-27 14:05:00,1199.1600,1199.4000,1198.3199,1199.4000,9733
2018-09-27 14:00:00,1200.7500,1200.7500,1199.9558,1199.9558,4778
2018-09-27 13:55:00,1200.3959,1200.9500,1199.9399,1200.9500,8957
2018-09-27 13:50:00,1199.7600,1200.4100,1199.5699,1200.3101,14740
2018-09-27 13:45:00,1200.0200,1200.1500,1199.9301,1199.9301,2151
2018-09-27 13:40:00,1199.4449,1199.9700,1199.4449,1199.7700,8508
2018-09-27 13:35:00,1200.1660,1200.3500,1199.5300,1199.5300,10642
2018-09-27 13:30:00,1200.2100,1200.5200,1199.8700,1200.0500,8708
2018-09-27 13:25:00,1199.6370,1200.8900,1199.3101,1200.5400,16321
2018-09-27 13:20:00,1200.0100,1200.0100,1199.2736,1199.6591,7400
2018-09-27 13:15:00,1199.9080,1200.2600,1199.9080,1200.2600,6096
2018-09-27 13:10:00,1199.4200,1199.8745,1199.3101,1199.5177,6259
2018-09-27 13:05:00,1199.0853,1199.2800,1198.7800,1199.1599,6085
2018-09-27 13:00:00,1198.9301,1199.7900,1198.2700,1199.7900,8722
2018-09-27 12:55:00,1200.8854,1200.8854,1199.4301,1199.4301,10604
